MSA,YearMonth,UnemploymentRate,HPI (Seasonally Adjusted)
22540,200206,5.2,
22540,200207,4.7,
22540,200208,5.0,
22540,200209,3.9,
22540,200210,3.9,
22540,200211,4.3,
22540,200212,4.5,
22540,200301,5.7,
22540,200302,6.3,
22540,200303,6.1,
22540,200304,5.5,
22540,200305,5.3,
22540,200306,6.4,
22540,200307,5.4,
22540,200308,5.2,
22540,200309,4.6,
22540,200310,4.2,
22540,200311,4.5,
22540,200312,4.5,
22540,200401,5.6,
22540,200402,5.8,
22540,200403,5.8,
22540,200404,4.7,
22540,200405,4.4,
22540,200406,5.1,
22540,200407,4.5,
22540,200408,4.5,
22540,200409,3.8,
22540,200410,3.8,
22540,200411,4.0,
22540,200412,4.1,
22540,200501,4.9,
22540,200502,5.5,
22540,200503,5.2,
22540,200504,4.6,
22540,200505,4.4,
22540,200506,5.0,
22540,200507,4.7,
22540,200508,4.4,
22540,200509,4.0,
22540,200510,3.9,
22540,200511,4.3,
22540,200512,4.3,
22540,200601,4.9,
22540,200602,5.5,
22540,200603,5.2,
22540,200604,4.7,
22540,200605,4.4,
22540,200606,5.0,
22540,200607,4.7,
22540,200608,4.9,
22540,200609,4.1,
22540,200610,4.0,
22540,200611,4.2,
22540,200612,4.5,
22540,200701,5.4,
22540,200702,5.7,
22540,200703,5.3,
22540,200704,4.6,
22540,200705,4.4,
22540,200706,5.1,
22540,200707,4.6,
22540,200708,4.6,
22540,200709,4.1,
22540,200710,4.0,
22540,200711,3.8,
22540,200712,4.1,
22540,200801,4.7,
22540,200802,5.0,
22540,200803,4.7,
22540,200804,3.8,
22540,200805,3.9,
22540,200806,4.7,
22540,200807,4.6,
22540,200808,5.0,
22540,200809,4.3,
22540,200810,4.7,
22540,200811,5.9,
22540,200812,6.3,
22540,200901,8.1,
22540,200902,9.3,
22540,200903,10.2,
22540,200904,9.3,
22540,200905,9.2,
22540,200906,10.0,
22540,200907,9.7,
22540,200908,9.4,
22540,200909,8.9,
22540,200910,9.1,
22540,200911,8.6,
22540,200912,9.3,
22540,201001,10.1,
22540,201002,10.4,
22540,201003,9.8,
22540,201004,8.5,
22540,201005,8.0,
22540,201006,8.2,
22540,201007,8.0,
22540,201008,7.8,
22540,201009,7.1,
22540,201010,6.9,
22540,201011,7.1,
22540,201012,7.2,
22540,201101,8.1,
22540,201102,8.2,
22540,201103,7.8,
22540,201104,7.1,
22540,201105,7.0,
22540,201106,7.7,
22540,201107,7.3,
22540,201108,7.1,
22540,201109,6.5,
22540,201110,6.2,
22540,201111,6.1,
22540,201112,6.3,
22540,201201,7.2,
22540,201202,7.4,
22540,201203,7.2,
22540,201204,6.2,
22540,201205,6.4,
22540,201206,7.0,
22540,201207,6.8,
22540,201208,6.4,
22540,201209,5.5,
22540,201210,5.3,
22540,201211,5.3,
22540,201212,6.0,
22540,201301,7.2,
22540,201302,7.3,
22540,201303,6.8,
22540,201304,6.2,
22540,201305,6.1,
22540,201306,6.7,
22540,201307,6.4,
22540,201308,5.9,
22540,201309,5.4,
22540,201310,5.1,
22540,201311,5.0,
22540,201312,5.2,
22540,201401,5.9,
22540,201402,6.3,
22540,201403,6.0,
22540,201404,5.0,
22540,201405,4.8,
22540,201406,5.1,
22540,201407,5.0,
22540,201408,4.7,
22540,201409,4.1,
22540,201410,3.8,
22540,201411,3.8,
22540,201412,3.9,
22540,201501,4.8,
22540,201502,5.0,
22540,201503,4.7,
22540,201504,4.0,
22540,201505,4.1,
22540,201506,4.3,
22540,201507,4.1,
22540,201508,3.6,
22540,201509,3.2,
22540,201510,3.2,
22540,201511,3.3,
22540,201512,3.5,
22540,201601,4.2,
22540,201602,4.4,
22540,201603,4.1,
22540,201604,3.6,
22540,201605,3.2,
22540,201606,4.0,
22540,201607,3.7,
22540,201608,3.5,
22540,201609,2.8,
22540,201610,2.8,
22540,201611,2.7,
22540,201612,2.8,
22540,201701,3.5,
22540,201702,3.8,
22540,201703,3.2,
22540,201704,2.7,
22540,201705,2.6,
22540,201706,3.4,
22540,201707,3.1,
22540,201708,3.0,
22540,201709,2.3,
22540,201710,2.2,
22540,201711,2.2,
22540,201712,2.3,
22540,201801,3.0,
22540,201802,3.3,
22540,201803,3.1,
22540,201804,2.6,
22540,201805,2.5,
22540,201806,3.3,
22540,201807,3.0,
22540,201808,2.8,
22540,201809,2.0,
22540,201810,2.1,
22540,201811,2.1,
22540,201812,2.4,
22540,201901,3.2,
